finance_id,model_id,year,country,units_sold,total_revenue,profit,min_price,max_price,revenue_per_unit,average_profit_margin_pct,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,currency,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding
2478,36,2022,UK,4097,118542016.12095957,33416994.3444985,18983.73,43813.49,28933.85797436162,28.19,10.61,1423.8,15796.17,3991.23,15648.04,5036.28,11.22,AUD,0.7938,20839686.43406469,118524796.15095957,74547.75,118467468.37095957,12577307.91043381,14129.15,50192.6,16134.31,4960.75,4297.34,118476726.46095957,118462597.31095956,105885289.40052575,1093.95,2586264
2479,36,2023,UK,6163,210128046.22223136,61273338.278402664,17877.32,63269.18,34095.09106315615,29.16,16.29,1490.21,4221.23,6888.62,5098.01,5939.76,9.49,AUD,1.3569,27043479.548801176,210122334.78223136,13439.49,210114606.73223135,34229858.72960149,6972.79,27429.09,41040.25,5976.07,7068.02,210127650.82223135,210120678.03223136,175890819.3026299,4301.84,4712373
2480,36,2024,UK,4140,166839634.56112453,45180173.03915252,7032.04,32707.91,40299.428637952784,27.08,15.32,1225.16,11215.37,8047.76,12428.51,4334.36,9.23,USD,0.753,19620341.02438824,166827194.03112453,53123.04,166786511.52112454,25559832.01476428,7972.33,43374.67,11572.92,2438.49,3216.87,166792166.88112456,166784194.55112454,141224362.53636026,4541.16,2677950
2481,36,2015,Germany,5904,30158795.072815064,1773337.150281526,11561.82,33974.94,5108.1969974280255,5.88,18.94,918.64,21021.82,10866.39,17759.3,7761.43,4.08,INR,1.1807,-3938738.6365096467,30136854.612815063,13138.96,30145656.112815063,5712075.786791173,8195.53,20668.94,34279.19,10250.8,1716.06,30157622.972815063,30149427.44281506,24437351.65602389,3565.93,1561149
2482,36,2016,Germany,307,18856968.643029667,3337683.4498162507,10542.47,73365.99,61423.35062876113,17.7,14.76,409.54,10539.31,13678.63,10873.09,3979.11,8.1,GBP,0.7464,554394.8781050718,18846019.79302967,86460.43,18770508.213029668,2783288.571711179,4508.84,56420.33,47861.53,11964.68,6801.41,18789274.303029668,18784765.463029668,16001476.891318489,1798.12,4948680
2483,36,2017,Germany,802,29393291.413143314,6216681.133879811,18544.37,52566.9,36649.98929319615,21.15,7.68,558.38,11942.6,3131.11,3639.25,4507.14,6.16,USD,1.4704,3959276.353350404,29380790.433143314,87275.6,29306015.813143313,2257404.7805294064,9244.33,67494.51,14776.48,6315.43,1815.23,29314146.473143313,29304902.143143315,27047497.36261391,1339.12,3408435
2484,36,2018,Germany,4040,274418978.78366894,25630732.61839468,19485.6,67593.0,67925.48979793786,9.34,5.77,398.46,3040.13,14938.49,5358.09,5667.37,6.2,GBP,1.4014,9796757.542576984,274415540.19366896,26999.59,274391979.19366896,15833975.075817697,1729.52,64980.44,20690.29,9266.08,7038.97,274408284.243669,274406554.723669,258572579.6478513,2417.25,2975195
2485,36,2019,Germany,5287,138083818.50901154,8367879.401646099,6886.8,66268.84,26117.61273104058,6.06,11.5,1238.21,15593.34,8028.19,6051.16,1067.54,4.15,AUD,0.5061,-7511759.726890228,138066986.95901152,38233.11,138045585.39901152,15879639.128536327,7424.57,100313.96,29059.61,2637.69,1139.21,138049362.29901153,138041937.72901154,122162298.6004752,2898.58,2727774
2486,36,2020,Germany,4510,308941312.8415299,29225848.194808733,4255.38,23274.72,68501.39974313302,9.46,17.94,1087.34,17167.19,8114.9,7214.43,4581.85,4.68,JPY,0.9945,-26198223.328961734,308923058.31152993,61837.14,308879475.7015299,55424071.52377047,3084.5,29711.32,34583.74,4925.94,5698.79,308890100.43152994,308887015.93152994,253462944.4077595,1599.35,2603767
2487,36,2021,Germany,3676,180324230.84966397,16373440.16114949,15362.63,38194.65,49054.469763238296,9.08,18.18,1010.28,14733.67,8851.19,18393.17,2560.55,3.05,GBP,0.718,-16409505.007319417,180308486.89966398,17738.69,180306492.15966398,32782945.168468907,11526.46,89396.16,35577.01,5448.09,2091.01,180314031.25966397,180302504.79966396,147519559.63119507,2023.18,3807378
2488,36,2022,Germany,2313,141600540.3382484,18946152.29725764,18959.09,44098.14,61219.429458819024,13.38,16.8,1470.66,24085.19,11318.96,5902.72,3422.62,9.04,AUD,0.9126,-4842738.479568094,141574984.4882484,32664.12,141567876.2182484,23788890.776825733,10869.43,119143.0,31810.29,3817.0,7107.45,141578800.6682484,141567931.23824838,117779040.46142265,4833.23,4805031
2489,36,2023,Germany,1678,75828732.07725877,8235000.303590301,9431.67,69524.12,45189.947602657194,10.86,7.34,194.3,18474.36,8735.6,6451.78,1715.16,4.25,JPY,0.8152,2669171.369119508,75810063.41725877,79285.94,75749446.13725877,5565828.934470793,14544.85,22321.3,36184.14,2443.76,1315.87,75753205.76725878,75738660.91725878,70172831.982788,1749.27,2144326
2490,36,2024,Germany,6250,296888461.0469149,74904958.72213662,14105.91,45274.33,47502.15376750638,25.23,9.12,813.11,22593.57,14956.86,5676.28,1136.75,6.62,JPY,1.2909,47828731.074657984,296865054.36691487,46987.44,296841473.6069149,27076227.647478633,13350.19,46203.44,51117.42,1495.33,6772.8,296849741.7369149,296836391.5469149,269760163.89943624,3640.6,1344991
2491,36,2015,France,358,18855196.831634764,5243630.238877627,18634.13,52000.65,52668.14757439878,27.81,17.13,727.94,5434.92,5862.28,14202.31,2762.91,3.92,GBP,0.6967,2013735.021618592,18849033.97163476,62325.78,18792871.051634762,3229895.217259035,3335.02,18957.87,27162.54,1864.56,6849.55,18801585.16163476,18798250.141634762,15568354.924375728,4609.22,4852270
2492,36,2016,France,4787,25403651.56701462,5886026.068077288,11147.84,52258.7,5306.799993109384,23.17,12.18,389.03,9652.36,13928.87,10506.86,2804.08,8.63,USD,0.7541,2791861.307214907,25393610.17701462,53941.04,25349710.52701462,3094164.7608623807,6663.05,110523.23,28276.71,2305.58,5550.74,25357566.847014617,25350903.797014616,22256739.036152236,4066.48,3147020
2493,36,2017,France,5092,112408807.56378983,16186868.289185736,8128.34,63441.61,22075.57100624309,14.4,15.63,879.0,6772.52,1481.56,13618.1,4862.73,10.67,JPY,1.0125,-1382628.333034616,112401156.04378983,53092.27,112355715.29378983,17569496.622220352,12997.67,17316.18,51480.17,10608.94,4062.32,112370386.55378982,112357388.88378982,94787892.26156947,3319.09,2249116
2494,36,2018,France,3166,64016174.083899304,9557614.790726166,11921.95,44251.09,20219.890740334587,14.93,19.3,618.96,16141.22,8068.81,4764.04,6054.77,10.16,JPY,1.2235,-2797506.807466399,63999413.903899305,11357.7,64004816.3838993,12355121.598192565,8987.79,87145.09,27748.88,1250.22,7577.57,64013644.1738993,64004656.3838993,51649534.785706736,2479.08,3807150
2495,36,2019,France,5141,177636172.20162067,38067431.70280731,5953.74,53200.2,34552.844232954805,21.43,12.11,1050.2,20867.52,1290.66,14347.3,6182.02,7.9,GBP,0.5352,16555691.249191046,177614254.48162067,96662.13,177539510.07162067,21511740.45361626,1870.95,27772.86,28625.06,11310.77,5981.37,177556802.2116207,177554931.2616207,156043190.80800444,2944.22,4531570
2496,36,2020,France,3364,136724941.62280405,40798722.58024473,10619.5,24447.6,40643.56171902618,29.84,14.47,496.9,17780.7,13728.69,18213.37,6898.87,3.9,USD,1.4893,21014623.527424984,136706664.02280405,57172.1,136667769.52280405,19784099.052819744,1468.41,48163.05,48421.42,2788.88,1030.85,136671589.25280404,136670120.84280404,116886021.7899843,1616.23,4258214
2497,36,2021,France,1518,29965274.46275924,3353114.212382759,7194.74,28828.77,19739.97000181768,11.19,15.66,1155.83,14993.06,12923.14,4153.94,2502.02,6.57,INR,1.2475,-1339447.7684853384,29949125.572759245,30507.04,29934767.422759242,4692561.980868097,8312.27,20728.19,27002.48,8731.13,6379.66,29949878.21275924,29941565.942759242,25249003.961891145,1136.54,3257797
2498,36,2022,France,2513,33752805.328484595,8522583.34544236,15744.93,59347.28,13431.279478107677,25.25,5.58,1251.36,12671.46,6345.01,7455.45,530.52,11.41,JPY,0.858,6639176.808112919,33738882.508484595,45852.47,33706952.858484596,1883406.5373294405,4268.64,29000.14,53038.56,10573.14,7596.43,33725122.4284846,33720853.788484596,31837447.251155157,2087.37,1822009
2499,36,2023,France,1590,26301812.7075325,5231430.547528215,14480.29,64913.65,16542.020570775156,19.89,14.73,907.74,13931.74,9133.15,11943.64,6978.48,10.23,GBP,0.5932,1357173.5357086775,26286973.227532502,40596.76,26261215.947532497,3874257.0118195373,8388.14,45044.13,10621.41,2112.07,2561.19,26265889.2075325,26257501.0675325,22383244.05571296,3013.75,4425429
2500,36,2024,France,6590,102463161.71387795,20677066.033860568,10950.45,56756.97,15548.279470998172,20.18,13.16,720.89,19267.92,8097.26,10724.4,6085.65,3.25,EUR,0.6816,7192913.95231423,102443172.90387794,72734.46,102390427.25387795,13484152.081546338,12178.46,94244.25,58264.6,11473.15,682.25,102402582.65387796,102390404.19387797,88906252.11233163,2539.46,4950975
2501,36,2015,Australia,979,46319306.69263123,8068823.225856361,5658.35,66978.67,47312.87711198287,17.42,5.11,885.46,21176.5,5140.07,19577.31,4902.71,8.26,GBP,0.7381,5701906.653862905,46297244.73263123,60918.95,46258387.74263123,2366916.5719934558,7135.48,22770.38,23538.8,9793.96,5553.16,46273734.862631224,46266599.38263123,43899682.81063777,1067.91,2603746
2502,36,2016,Australia,5745,219823140.99472612,42711636.295275286,9072.52,51273.92,38263.383985156855,19.43,7.19,608.76,5195.84,5050.23,4795.94,4935.86,3.18,EUR,1.2084,26906352.457754478,219817336.39472613,58053.39,219765087.60472614,15805283.83752081,1910.17,35067.07,44922.7,1561.98,3649.55,219770299.13472614,219768388.96472615,203963105.12720534,2123.28,2216656
2503,36,2017,Australia,6809,239035936.54669762,34636307.20561648,6181.19,70445.6,35105.879945175155,14.49,5.15,1397.99,12204.68,9706.8,4147.56,2495.46,9.86,USD,1.2649,22325956.473461553,239022333.8766976,54722.64,238981213.90669763,12310350.732154928,5916.68,77210.99,44026.59,5053.08,4600.48,238990867.46669763,238984950.78669763,226674600.0545427,3218.28,4261529
2504,36,2018,Australia,2661,67981371.59763223,9571777.120946618,17881.85,26208.84,25547.302366641197,14.08,10.8,610.24,10403.11,8831.74,2973.37,7490.27,9.56,INR,0.7044,2229788.988402336,67970358.24763224,47719.49,67933652.10763223,7341988.132544282,5646.27,90850.16,57272.25,10803.96,2231.6,67946687.66763222,67941041.39763223,60599053.26508795,1686.98,2792505
2505,36,2019,Australia,606,4668942.929030422,1283959.3054833661,7501.61,73231.01,7704.526285528749,27.5,11.91,962.79,21672.0,5520.15,12776.07,6806.17,11.86,USD,0.9494,727888.2026358428,4646308.139030422,72741.96,4596200.969030422,556071.1028475233,13972.95,56799.18,10344.33,11494.69,6018.78,4613714.439030423,4599741.489030423,4043670.3861828996,4941.83,1217565
2506,36,2020,Australia,4490,44827258.09482778,4783068.438718124,4276.25,58837.41,9983.799130251176,10.67,7.38,1326.11,6687.92,3835.56,19960.27,6387.13,4.13,INR,0.5829,1474816.791319834,44819244.06482778,84860.74,44742397.35482778,3308251.64739829,12378.09,45976.13,53325.43,2289.29,624.44,44745311.08482777,44732932.99482777,41424681.34742948,3267.88,3275832
2507,36,2021,Australia,1542,57516578.059357606,4814137.583568231,11331.04,45975.22,37299.985771308435,8.37,10.81,239.63,9617.17,13241.45,15259.02,2283.54,5.83,EUR,1.2473,-1403404.504648326,57506721.2593576,11980.93,57504597.129357606,6217542.088216557,4964.32,19296.58,34239.32,10351.02,6323.94,57521272.08935761,57516307.76935761,51298765.68114105,2214.5,3428411
2508,36,2022,Australia,274,5397732.319495214,1356450.1318891472,13762.54,37175.51,19699.752990858447,25.13,18.96,103.38,17467.17,8763.55,13298.13,3195.13,8.69,EUR,0.6725,333040.08411285456,5380161.769495214,30481.08,5367251.239495214,1023410.0477762927,9649.95,12291.76,42614.88,1950.93,4468.24,5373670.409495214,5364020.459495214,4340610.411718921,2870.69,4482046
2509,36,2023,Australia,5906,298389180.165187,53471341.08560151,16749.74,31898.85,50523.057935182354,17.92,18.13,667.89,13999.6,14013.39,19099.84,7994.03,9.96,JPY,0.6733,-626617.2783468962,298374512.675187,63585.8,298325594.365187,54097958.363948405,10872.23,17533.68,23969.44,8619.82,7376.01,298341590.195187,298330717.96518695,244232759.60123855,3013.32,1691944
2510,36,2024,Australia,5452,360594980.503187,85929783.85390945,11410.85,61682.03,66139.94506661537,23.83,14.57,1061.42,20454.11,10019.78,5446.9,6135.71,3.74,AUD,1.4174,33391095.1945951,360573464.97318697,84777.74,360510202.763187,52538688.65931435,10676.03,64573.33,19014.63,11497.96,5521.74,360527222.463187,360516546.433187,307977857.7738727,4642.52,4462613
2511,36,2015,Japan,1693,41145639.9702239,6739655.827122675,19687.77,41123.54,24303.39041359947,16.38,18.5,472.11,10332.33,1322.38,10364.4,3813.22,7.38,INR,0.8958,-872287.5673687467,41134835.530223906,31418.44,41114221.530223906,7611943.394491422,1205.73,62252.22,37938.82,9174.79,6638.58,41130034.9002239,41128829.17022391,33516885.775732484,2807.52,3929713
2512,36,2016,Japan,6360,178944878.1308761,23763879.815780345,17469.22,24623.5,28135.987127496242,13.28,12.19,745.85,24214.06,7828.75,6663.04,1053.17,6.94,GBP,0.576,1950499.1716265492,178919918.2208761,78657.81,178866220.3208761,21813380.644153796,11559.25,65175.06,53991.56,5593.49,6785.22,178878599.0308761,178867039.7808761,157053659.1367223,1752.12,2139294
2513,36,2017,Japan,3483,228090847.28541315,63797009.98573006,7979.49,36918.87,65486.8927032481,27.97,12.02,1459.98,20463.56,9618.09,19344.06,3050.71,6.47,EUR,1.3803,36380490.1420234,228068923.74541315,98398.69,227992448.59541315,27416519.84370666,7026.15,66397.37,47853.04,4475.3,6503.33,228003427.22541317,227996401.07541317,200579881.2317065,1575.65,2253073
2514,36,2018,Japan,2449,71471859.29592739,19161605.477238134,16391.19,38950.57,29184.09934500914,26.81,18.31,1158.37,20709.31,2057.63,16387.13,6152.27,8.46,EUR,0.8512,6075108.0401538275,71449991.61592738,92642.74,71379216.5559274,13086497.437084306,11333.05,28040.98,48229.01,7142.23,1710.81,71388069.5959274,71376736.5459274,58290239.1088431,4283.62,3361306
2515,36,2019,Japan,5216,213148442.90615615,62345919.550050676,10257.71,71582.97,40864.34871667104,29.25,9.25,1013.79,12195.57,8393.8,7276.84,1004.45,5.17,USD,1.2676,42629688.58123124,213135233.54615617,40143.61,213108299.29615614,19716230.968819443,8631.01,74040.81,45563.24,7968.33,4534.89,213120802.51615614,213112171.50615615,193395940.5373367,2962.09,4922240
2516,36,2020,Japan,2625,13969331.11900993,2380374.022679292,9664.87,56944.58,5321.649950099021,17.04,6.75,915.17,20442.93,7876.52,3277.33,2654.23,4.73,AUD,0.9009,1437444.172146122,13947973.019009931,74925.54,13894405.579009932,942929.8505331703,5967.08,68512.77,51576.21,9509.51,4006.16,13907921.249009931,13901954.169009931,12959024.31847676,4646.2,1952347
2517,36,2021,Japan,900,24948167.735422157,4318527.835001575,9012.94,70712.15,27720.186372691285,17.31,11.35,1177.95,3936.64,8882.06,13815.89,3602.91,7.64,JPY,1.3573,1486910.79703116,24943053.145422157,55084.79,24893082.945422158,2831617.037970415,10235.14,65293.25,19437.93,6113.18,7066.73,24906262.855422158,24896027.715422157,22064410.67745174,4902.62,3357230
2518,36,2022,Japan,6474,218692665.61983383,40873659.20434694,16173.42,69486.66,33780.14606423136,18.69,10.19,1444.9,12443.74,5966.56,17389.82,2972.48,7.75,INR,1.3556,18588876.577685874,218678776.9798338,55195.85,218637469.76983383,22284782.626661066,8916.62,50481.61,15970.96,11116.52,7564.12,218656150.40983385,218647233.78983384,196362451.16317278,3313.7,3260223
2519,36,2023,Japan,373,10173752.77179876,2850685.526658012,19380.46,59487.65,27275.476599996673,28.02,7.98,535.89,6985.04,14039.39,7223.13,5053.2,4.18,EUR,0.934,2038820.055468471,10166231.84179876,19706.75,10154046.02179876,811865.471189541,10512.45,94316.38,27011.0,1250.38,1043.84,10156340.24179876,10145827.791798761,9333962.32060922,1942.54,1783375
2520,36,2024,Japan,405,25445232.21163768,2666660.335779629,12450.07,48106.16,62827.7338558955,10.48,7.98,636.87,14007.82,7610.84,14467.14,2971.33,11.72,USD,1.2461,636130.8052909423,25430587.52163768,39765.92,25405466.291637678,2030529.5304886869,2793.02,41174.69,50032.75,2433.15,1974.84,25409874.281637676,25407081.261637677,23376551.731148988,2565.51,1086887
2521,37,2015,India,1610,30723503.645192742,8746981.487786373,5977.04,30412.87,19082.921518753257,28.47,7.43,822.06,6356.53,12569.85,8103.24,1558.53,10.24,EUR,1.1276,6464225.166948552,30716325.055192742,97399.65,30626103.995192744,2282756.320837821,1744.1,111515.19,33017.57,6429.72,3928.48,30636462.195192743,30634718.09519274,28351961.77435492,1167.03,4809046
2522,37,2016,India,6813,449788650.7043929,90857307.44228737,19036.86,74061.98,66019.17667758593,20.2,14.58,1371.73,4111.36,5626.83,13155.78,7237.91,11.3,GBP,0.9333,25278122.169586882,449783167.6143929,16999.31,449771651.3943929,65579185.27270049,6408.64,81992.97,26542.42,3001.23,4348.84,449779001.4643929,449772592.8243929,384193407.5516924,3392.58,3514918
2523,37,2017,India,5680,268967558.15828395,36875452.223500736,9862.79,38565.8,47353.44333772605,13.71,19.3,158.44,11121.78,14225.57,17821.79,3416.34,3.97,INR,0.5121,-15035286.501048073,268956277.938284,62985.77,268904572.38828397,51910738.72454881,2808.33,103684.21,33339.22,4570.01,3512.05,268912654.448284,268909846.118284,216999107.39373517,3396.08,4790229
2524,37,2018,India,1074,56732441.82455468,7942541.855437655,9939.71,32255.18,52823.50262993918,14.0,15.69,1231.74,3731.44,7835.51,12906.72,1397.35,5.43,JPY,1.1246,-958778.2668349743,56727478.64455468,56876.9,56675564.92455468,8901320.12227263,9477.5,77988.23,27037.61,7042.02,1048.22,56683655.164554685,56674177.664554685,47772857.54228206,2804.47,3210779
2525,37,2019,India,3056,196728982.70461127,47116591.3577544,14347.66,43022.71,64374.66711538327,23.95,6.03,134.41,22990.56,11489.25,4448.82,3236.3,7.09,GBP,1.1782,35253833.70066634,196705857.73461127,75142.32,196653840.38461128,11862757.65708806,10925.48,30699.88,36540.98,5984.29,690.75,196660515.42461127,196649589.94461128,184786832.2875232,2936.02,3632719
2526,37,2020,India,4145,225124451.1222376,46825885.83342542,6699.44,60312.56,54312.292188718355,20.8,9.08,778.25,3835.91,5711.21,6103.75,5924.02,6.37,INR,1.2577,26384585.671526246,225119836.9622376,65939.27,225058511.85223758,20441300.16189917,2143.16,10771.77,26260.68,10180.97,6399.66,225075092.48223758,225072949.32223758,204631649.1603384,2091.9,1573586
2527,37,2021,India,1762,40572712.899326436,6025047.865549976,11253.37,71594.83,23026.511293601838,14.85,5.39,263.39,9702.23,8823.31,9617.26,5074.75,3.63,AUD,1.2642,3838178.640276281,40562747.27932644,36191.12,40536521.77932644,2186869.225273695,6087.8,32010.71,27221.31,3777.86,6996.03,40547295.66932644,40541207.86932644,38354338.644052744,4098.82,4606662
2528,37,2022,India,6398,345671849.1961516,98481909.83598357,6977.43,34567.88,54028.11022134286,28.49,13.55,630.84,18224.1,4805.28,5939.97,5835.78,4.22,INR,0.9683,51643374.26990502,345652994.2561516,67649.11,345604200.0861516,46838535.56607855,13167.54,74828.06,5748.17,6498.75,2535.48,345613234.3161516,345600066.7761516,298761531.21007305,4807.83,4119318
2529,37,2023,India,6876,358111962.1791669,23277277.54164585,13661.36,56413.78,52081.43719883172,6.5,17.55,163.63,7452.48,4068.26,6281.66,1716.98,8.57,AUD,0.8761,-39571371.82079795,358104346.0691669,90354.67,358021607.5091669,62848649.3624438,4843.57,23815.2,12156.52,5648.14,581.4,358027837.04916686,358022993.47916687,295174344.11672306,1677.05,2496809
2530,37,2024,India,997,11191733.662279597,3283654.6565128337,10062.8,68801.76,11225.409891955464,29.34,15.62,872.05,23910.53,1451.81,19019.51,7333.01,10.67,INR,1.243,1535505.858464761,11166951.082279596,75607.34,11116126.322279597,1748148.7980480727,4852.82,67863.32,56654.43,1224.68,2867.08,11120218.082279596,11115365.262279596,9367216.464231523,1536.93,2466373
